file,raw_response,question,option_A,option_B,option_C,option_D,option_E,correct_answer,rationale
3032_HOW_DO_YOU_KNOW/segment_0048.mp4,"Question:
After finishing a hug with a blonde man, what sequence of actions does the blonde woman take to conclude the clip?

A. She walks through a hallway and sits on a balcony with an older man.
B. She exits a building through a revolving door and stops to look at a man in a suit waiting outside.
C. She leaves an office and walks to a bus stop to wait for public transportation.
D. She goes to a balcony and takes a phone call from a man standing on the street.
E. She walks through a set of double doors and enters a car parked at the curb.

Correct Answer: B

Rationale:
The clip shows the blonde woman hugging a man, followed by shots of a man in a suit waiting on a sidewalk and an older man on a balcony; finally, the woman is seen exiting a building through a revolving door and facing the man in the suit.","After finishing a hug with a blonde man, what sequence of actions does the blonde woman take to conclude the clip?",She walks through a hallway and sits on a balcony with an older man.,She exits a building through a revolving door and stops to look at a man in a suit waiting outside.,She leaves an office and walks to a bus stop to wait for public transportation.,She goes to a balcony and takes a phone call from a man standing on the street.,She walks through a set of double doors and enters a car parked at the curb.,B,"The clip shows the blonde woman hugging a man, followed by shots of a man in a suit waiting on a sidewalk and an older man on a balcony; finally, the woman is seen exiting a building through a revolving door and facing the man in the suit."
3032_HOW_DO_YOU_KNOW/segment_0038.mp4,"Question:
After George and Lisa arrive to visit the woman and her newborn baby in the hospital, what major event occurs toward the end of the clip?

A. A doctor enters to discharge the woman and her baby.
B. Two men enter the room carrying gift boxes and flowers.
C. A nurse takes the baby away to the nursery.
D. The woman gets out of bed and prepares to leave.
E. George and Lisa leave the room to find a gift.

Correct Answer: B

Rationale:
At the end of the clip, two men enter the hospital room while George and Lisa are still there; one man is carrying wrapped gift boxes and the other follows with a bouquet of flowers.","After George and Lisa arrive to visit the woman and her newborn baby in the hospital, what major event occurs toward the end of the clip?",A doctor enters to discharge the woman and her baby.,Two men enter the room carrying gift boxes and flowers.,A nurse takes the baby away to the nursery.,The woman gets out of bed and prepares to leave.,George and Lisa leave the room to find a gift.,B,"At the end of the clip, two men enter the hospital room while George and Lisa are still there; one man is carrying wrapped gift boxes and the other follows with a bouquet of flowers."
3032_HOW_DO_YOU_KNOW/segment_0049.mp4,"Question:
After the woman in the strapless blue dress meets the man in the suit outside a building, what sequence of actions is shown?

A. They exchange a brief handshake and then enter a waiting car together.
B. They embrace and kiss before walking to a nearby bus stop bench to sit down.
C. They walk in opposite directions immediately after a short conversation.
D. They look up and wave at an older man watching them from a balcony.
E. They stand several feet apart while talking until the woman leaves the area alone.

Correct Answer: B

Rationale:
The video shows the woman walking out of a building to meet the man, followed by them embracing and kissing. After this, they are seen sitting together on a bench at a bus stop.","After the woman in the strapless blue dress meets the man in the suit outside a building, what sequence of actions is shown?",They exchange a brief handshake and then enter a waiting car together.,They embrace and kiss before walking to a nearby bus stop bench to sit down.,They walk in opposite directions immediately after a short conversation.,They look up and wave at an older man watching them from a balcony.,They stand several feet apart while talking until the woman leaves the area alone.,B,"The video shows the woman walking out of a building to meet the man, followed by them embracing and kissing. After this, they are seen sitting together on a bench at a bus stop."
3032_HOW_DO_YOU_KNOW/segment_0017.mp4,"Question:
While the woman in the pink hoodie watches from the table, what sequence of actions does the man in the grey sweater perform in the kitchen?

A. He prepares a salad by mixing greens in a large bowl and adding dressing from a bottle.
B. He pours cereal from two different boxes into red bowls and adds blueberries from a plastic container.
C. He makes several sandwiches and places them on plates next to a bowl of fruit.
D. He pours milk into two glasses and sets out a plate of sliced oranges and grapes.
E. He washes and dries several dishes before setting them on the kitchen counter.

Correct Answer: B

Rationale:
At 00:40, the man is seen pouring Cheerios into a bowl, followed by Life cereal at 00:42. He then pours blueberries from a clear plastic container into the bowls at 00:46 before bringing them to the table.","While the woman in the pink hoodie watches from the table, what sequence of actions does the man in the grey sweater perform in the kitchen?",He prepares a salad by mixing greens in a large bowl and adding dressing from a bottle.,He pours cereal from two different boxes into red bowls and adds blueberries from a plastic container.,He makes several sandwiches and places them on plates next to a bowl of fruit.,He pours milk into two glasses and sets out a plate of sliced oranges and grapes.,He washes and dries several dishes before setting them on the kitchen counter.,B,"At 00:40, the man is seen pouring Cheerios into a bowl, followed by Life cereal at 00:42. He then pours blueberries from a clear plastic container into the bowls at 00:46 before bringing them to the table."
3032_HOW_DO_YOU_KNOW/segment_0005.mp4,"Question:
While talking on a mobile phone in the street, how is a visual connection established between the man on the sidewalk and the people in the office?

A. He waves his hands to get their attention from the opposite side of the street.
B. He looks up at a specific high-rise window where the man and woman are visible, and the man in the office looks down at him.
C. He sees the woman's laptop screen reflected in a nearby building's glass facade.
D. He uses a set of binoculars to identify the correct floor of the building.
E. He points at a sign on the building while the woman watches him through a security camera.

Correct Answer: B

Rationale:
At approximately 00:36, the man on the street looks up toward a high window in a building. The camera then shows a view through that window where the man in a suit and the woman on a laptop are located, followed by a shot at 00:43 from their perspective looking down at him on the sidewalk.","While talking on a mobile phone in the street, how is a visual connection established between the man on the sidewalk and the people in the office?",He waves his hands to get their attention from the opposite side of the street.,"He looks up at a specific high-rise window where the man and woman are visible, and the man in the office looks down at him.",He sees the woman's laptop screen reflected in a nearby building's glass facade.,He uses a set of binoculars to identify the correct floor of the building.,He points at a sign on the building while the woman watches him through a security camera.,B,"At approximately 00:36, the man on the street looks up toward a high window in a building. The camera then shows a view through that window where the man in a suit and the woman on a laptop are located, followed by a shot at 00:43 from their perspective looking down at him on the sidewalk."
1027_Les_Miserables/segment_0004.mp4,"Question:
What happens after the man in the green coat enters the room where a group of women are fighting?

A. He stands before a line of female workers while a man in a military hat watches him through a window.
B. He helps a woman in a pink dress escape by leading her through a door to a graveyard.
C. He joins a group of soldiers on horseback who are riding through the rain near a harbor.
D. He picks up a yellow piece of paper from the floor and begins singing to the workers.
E. He orders the factory to be evacuated and watches as the workers run out into the street.

Correct Answer: A

Rationale:
After the man in the green coat enters the room and addresses the workers (0:47–0:52), he is shown standing in front of a long line of female workers (0:53) while a man in a military hat observes him through a glass window (0:55–0:57).",What happens after the man in the green coat enters the room where a group of women are fighting?,He stands before a line of female workers while a man in a military hat watches him through a window.,He helps a woman in a pink dress escape by leading her through a door to a graveyard.,He joins a group of soldiers on horseback who are riding through the rain near a harbor.,He picks up a yellow piece of paper from the floor and begins singing to the workers.,He orders the factory to be evacuated and watches as the workers run out into the street.,A,"After the man in the green coat enters the room and addresses the workers (0:47–0:52), he is shown standing in front of a long line of female workers (0:53) while a man in a military hat observes him through a glass window (0:55–0:57)."
1027_Les_Miserables/segment_0021.mp4,"Question:
What series of actions does the man who is initially shown reading a note perform throughout the clip?

A. He reads a note, moves through an underground passage wearing a military uniform, and eventually approaches a kneeling man who has his hands tied.
B. He reads a note, walks through a rainy street, and gives a speech to a group of armed young men.
C. He reads a note, climbs a ladder into a building, and helps a tied-up man escape through a window.
D. He reads a note, enters a dark tunnel with a lantern, and gets captured by guards at a gate.
E. He reads a note, puts on a uniform, and leads a charge against a group of rebels in a courtyard.

Correct Answer: A

Rationale:
The clip begins with a man reading a small piece of paper. Later, he is seen in a military uniform navigating dark underground tunnels and ladders before entering a room where he approaches a man kneeling on the floor with his hands bound and a rope around his neck.",What series of actions does the man who is initially shown reading a note perform throughout the clip?,"He reads a note, moves through an underground passage wearing a military uniform, and eventually approaches a kneeling man who has his hands tied.","He reads a note, walks through a rainy street, and gives a speech to a group of armed young men.","He reads a note, climbs a ladder into a building, and helps a tied-up man escape through a window.","He reads a note, enters a dark tunnel with a lantern, and gets captured by guards at a gate.","He reads a note, puts on a uniform, and leads a charge against a group of rebels in a courtyard.",A,"The clip begins with a man reading a small piece of paper. Later, he is seen in a military uniform navigating dark underground tunnels and ladders before entering a room where he approaches a man kneeling on the floor with his hands bound and a rope around his neck."
1027_Les_Miserables/segment_0000.mp4,"Question:
What major task is the large group of men in the water shown performing collectively throughout the clip?

A. They are using long poles to push debris away from the base of a stone wall.
B. They are swimming toward a ship in an attempt to climb aboard and escape.
C. They are holding onto ropes solely to prevent themselves from being washed away by the tide.
D. They are using thick ropes to pull a massive ship through a dock.
E. They are gathering tattered flags that have fallen into the water and mud.

Correct Answer: D

Rationale:
The video shows rows of men standing waist-deep in turbulent water, pulling on thick ropes that are attached to a large ship to move it into or through a dock.",What major task is the large group of men in the water shown performing collectively throughout the clip?,They are using long poles to push debris away from the base of a stone wall.,They are swimming toward a ship in an attempt to climb aboard and escape.,They are holding onto ropes solely to prevent themselves from being washed away by the tide.,They are using thick ropes to pull a massive ship through a dock.,They are gathering tattered flags that have fallen into the water and mud.,D,"The video shows rows of men standing waist-deep in turbulent water, pulling on thick ropes that are attached to a large ship to move it into or through a dock."
1027_Les_Miserables/segment_0018.mp4,"Question:
Which of the following best describes the progression of the street barricade throughout the clip?

A. It is gradually dismantled by soldiers until the street is cleared for the cavalry.
B. It is constructed from items like carts and furniture and eventually occupied by a group holding flags.
C. It is set on fire and destroyed during a confrontation with the soldiers on horseback.
D. It is reinforced with sandbags and masonry to create a permanent defensive wall.
E. It is moved from one side of the street to the other to block a different entrance.

Correct Answer: B

Rationale:
The clip shows individuals overturning large wooden carts and throwing various pieces of furniture, such as chairs and cabinets, from building windows into the street to form a barrier. This progression culminates in a group of men standing atop the completed pile of debris while holding flags and singing.",Which of the following best describes the progression of the street barricade throughout the clip?,It is gradually dismantled by soldiers until the street is cleared for the cavalry.,It is constructed from items like carts and furniture and eventually occupied by a group holding flags.,It is set on fire and destroyed during a confrontation with the soldiers on horseback.,It is reinforced with sandbags and masonry to create a permanent defensive wall.,It is moved from one side of the street to the other to block a different entrance.,B,"The clip shows individuals overturning large wooden carts and throwing various pieces of furniture, such as chairs and cabinets, from building windows into the street to form a barrier. This progression culminates in a group of men standing atop the completed pile of debris while holding flags and singing."
1027_Les_Miserables/segment_0010.mp4,"Question:
After finding the young girl in the woods, what sequence of actions does the man in the top hat perform?

A. He helps her carry a heavy bucket to a church and leaves her in the care of a group of nuns.
B. He takes her to a stable where he buys a horse and carriage to take her to a different city.
C. He walks her to a village, interacts with a couple at an inn, gives her a doll, and then carries her away.
D. He brings her to an inn, pays a couple to look after her, and then leaves the village on foot.
E. He finds her sitting by a donkey, gives her a gift, and then walks with her toward a large stone building.

Correct Answer: C

Rationale:
The clip shows the man encountering the girl in the dark forest and then walking with her and her bucket into a village. There, they meet a couple at an inn, where the man gives the girl a doll before picking her up and carrying her away from the area.","After finding the young girl in the woods, what sequence of actions does the man in the top hat perform?",He helps her carry a heavy bucket to a church and leaves her in the care of a group of nuns.,He takes her to a stable where he buys a horse and carriage to take her to a different city.,"He walks her to a village, interacts with a couple at an inn, gives her a doll, and then carries her away.","He brings her to an inn, pays a couple to look after her, and then leaves the village on foot.","He finds her sitting by a donkey, gives her a gift, and then walks with her toward a large stone building.",C,"The clip shows the man encountering the girl in the dark forest and then walking with her and her bucket into a village. There, they meet a couple at an inn, where the man gives the girl a doll before picking her up and carrying her away from the area."
1027_Les_Miserables/segment_0031.mp4,"Question:
Which of the following best describes the progression of events shown in the clip?

A. A man is treated for an injury by a priest and then joins a celebration in the town square.
B. A man becomes motionless in a chair while others weep, followed by a large group of people singing on a massive barricade.
C. A man gives a letter to a young woman and then walks into a bright light while a crowd cheers.
D. A man is arrested in a candle-lit hall and then a group of soldiers is shown marching through a city.
E. A man wakes up in a cathedral and then watches a parade of people waving flags from a balcony.

Correct Answer: B

Rationale:
The clip depicts an elderly man in a chair who becomes still and appears to pass away while a young woman cries over him; it then transitions to a large-scale scene where an ensemble of characters sings together on top of a giant barricade.",Which of the following best describes the progression of events shown in the clip?,A man is treated for an injury by a priest and then joins a celebration in the town square.,"A man becomes motionless in a chair while others weep, followed by a large group of people singing on a massive barricade.",A man gives a letter to a young woman and then walks into a bright light while a crowd cheers.,A man is arrested in a candle-lit hall and then a group of soldiers is shown marching through a city.,A man wakes up in a cathedral and then watches a parade of people waving flags from a balcony.,B,The clip depicts an elderly man in a chair who becomes still and appears to pass away while a young woman cries over him; it then transitions to a large-scale scene where an ensemble of characters sings together on top of a giant barricade.
1027_Les_Miserables/segment_0006.mp4,"Question:
Throughout the clip, what sequence of physical alterations and situations does the woman experience?

A. She receives a new outfit, has her hair styled, and boards a ship as a passenger.
B. She has her hair cut off, has teeth extracted, and eventually lies in a wooden box.
C. She is cleaned and fed before being placed in a bed to rest.
D. She has her hair cut, receives medical treatment for her eyes, and is led to a carriage.
E. She is given a drink, has her hair braided, and is sold as a servant to a wealthy family.

Correct Answer: B

Rationale:
The clip clearly shows a person cutting the woman's long hair with a knife, followed by a man using a tool to forcibly extract her teeth, and concludes with her lying in a wooden, coffin-like box.","Throughout the clip, what sequence of physical alterations and situations does the woman experience?","She receives a new outfit, has her hair styled, and boards a ship as a passenger.","She has her hair cut off, has teeth extracted, and eventually lies in a wooden box.",She is cleaned and fed before being placed in a bed to rest.,"She has her hair cut, receives medical treatment for her eyes, and is led to a carriage.","She is given a drink, has her hair braided, and is sold as a servant to a wealthy family.",B,"The clip clearly shows a person cutting the woman's long hair with a knife, followed by a man using a tool to forcibly extract her teeth, and concludes with her lying in a wooden, coffin-like box."
1027_Les_Miserables/segment_0003.mp4,"Question:
After the bearded man is caught by guards and brought back to the church with a bag of stolen silver, what action does the clergyman take?

A. He tells the guards to take the man to the town square for punishment.
B. He retrieves the bag of silver and places it back into the cupboard.
C. He hands the man two additional silver candlesticks.
D. He orders the guards to release the man and leave the silver behind.
E. He ignores the guards and begins to pray over the man.

Correct Answer: C

Rationale:
At approximately 00:27 in the clip, the clergyman is clearly shown holding two silver candlesticks and handing them to the bearded man, who takes them into his hands while the guards look on.","After the bearded man is caught by guards and brought back to the church with a bag of stolen silver, what action does the clergyman take?",He tells the guards to take the man to the town square for punishment.,He retrieves the bag of silver and places it back into the cupboard.,He hands the man two additional silver candlesticks.,He orders the guards to release the man and leave the silver behind.,He ignores the guards and begins to pray over the man.,C,"At approximately 00:27 in the clip, the clergyman is clearly shown holding two silver candlesticks and handing them to the bearded man, who takes them into his hands while the guards look on."
1027_Les_Miserables/segment_0020.mp4,"Question:
After a young boy runs up a spiral staircase and knocks on a door labeled ""No. 25,"" what does he do when a man opens the door?

A. He gives the man a handful of coins.
B. He asks the man for a place to hide.
C. He hands the man a folded piece of paper.
D. He points down the stairs to show the man something.
E. He shows the man a metal badge on his lapel.

Correct Answer: C

Rationale: At the end of the clip, the boy reaches the top of the stairs and knocks on door 25; when a man opens it, the boy holds out a folded piece of paper, which the man then takes and reads.","After a young boy runs up a spiral staircase and knocks on a door labeled ""No. 25,"" what does he do when a man opens the door?",He gives the man a handful of coins.,He asks the man for a place to hide.,He hands the man a folded piece of paper.,He points down the stairs to show the man something.,He shows the man a metal badge on his lapel.,C,"At the end of the clip, the boy reaches the top of the stairs and knocks on door 25; when a man opens it, the boy holds out a folded piece of paper, which the man then takes and reads."
1027_Les_Miserables/segment_0014.mp4,"Question:
In the street scene, what is the primary interaction between the young man in the brown jacket and the young woman wearing a pink bonnet?

A. They stop and speak to each other while an older man looks on.
B. He hands her a small ring he was looking at earlier in the attic.
C. They maintain intense eye contact with each other as they pass in the crowd.
D. She ignores him while he attempts to get her attention by waving.
E. He accidentally bumps into her and her companion and apologizes.

Correct Answer: C

Rationale:
Starting around 00:33, the video uses alternating close-up shots to show the man and the woman in the pink bonnet locking eyes and looking back at each other as they move through the crowded street.","In the street scene, what is the primary interaction between the young man in the brown jacket and the young woman wearing a pink bonnet?",They stop and speak to each other while an older man looks on.,He hands her a small ring he was looking at earlier in the attic.,They maintain intense eye contact with each other as they pass in the crowd.,She ignores him while he attempts to get her attention by waving.,He accidentally bumps into her and her companion and apologizes.,C,"Starting around 00:33, the video uses alternating close-up shots to show the man and the woman in the pink bonnet locking eyes and looking back at each other as they move through the crowded street."
1027_Les_Miserables/segment_0024.mp4,"Question:
Which of the following describes the progression of the military engagement at the barricade?

A. The rebels surrender after a young boy is shot, ending the conflict immediately.
B. Soldiers fire cannons to weaken the barricade before charging it and engaging in close-quarters combat.
C. A heavy rainstorm stops the battle, forcing both sides to take cover in nearby buildings.
D. The rebels use fire to destroy the soldiers' cannons, forcing the military to retreat.
E. The soldiers and rebels agree to a temporary truce to remove the wounded from the street.

Correct Answer: B

Rationale: The video shows soldiers repeatedly firing cannons at the barricade made of furniture and debris, followed by them charging over the wreckage to fight the rebels directly with bayonets and swords.",Which of the following describes the progression of the military engagement at the barricade?,"The rebels surrender after a young boy is shot, ending the conflict immediately.",Soldiers fire cannons to weaken the barricade before charging it and engaging in close-quarters combat.,"A heavy rainstorm stops the battle, forcing both sides to take cover in nearby buildings.","The rebels use fire to destroy the soldiers' cannons, forcing the military to retreat.",The soldiers and rebels agree to a temporary truce to remove the wounded from the street.,B,"The video shows soldiers repeatedly firing cannons at the barricade made of furniture and debris, followed by them charging over the wreckage to fight the rebels directly with bayonets and swords."
1027_Les_Miserables/segment_0002.mp4,"Question:
What sequence of events does the bearded man undergo during his journey through the various landscapes?

A. He crosses the snowy mountains to reach a village where he is immediately given a warm meal and a place to sleep.
B. He travels through mountains and forests, is attacked by guards in a dark alley, and eventually receives food and shelter from an older man.
C. He flees from a group of soldiers in the mountains, hides in a church, and then joins a group of travelers for a meal.
D. He walks through the countryside looking for a cross, finds one on a hill, and then settles down to live in a nearby town.
E. He is released from an office by an official, wanders through a graveyard, and then steals food from a woman in a large house.

Correct Answer: B

Rationale:
The clip depicts the man walking through snowy mountains, forests, and hills, then shows him being beaten by men in uniform in a dark town alley, and ends with him warming his hands by a fire and eating ravenously at a table after being found by an older man.",What sequence of events does the bearded man undergo during his journey through the various landscapes?,He crosses the snowy mountains to reach a village where he is immediately given a warm meal and a place to sleep.,"He travels through mountains and forests, is attacked by guards in a dark alley, and eventually receives food and shelter from an older man.","He flees from a group of soldiers in the mountains, hides in a church, and then joins a group of travelers for a meal.","He walks through the countryside looking for a cross, finds one on a hill, and then settles down to live in a nearby town.","He is released from an office by an official, wanders through a graveyard, and then steals food from a woman in a large house.",B,"The clip depicts the man walking through snowy mountains, forests, and hills, then shows him being beaten by men in uniform in a dark town alley, and ends with him warming his hands by a fire and eating ravenously at a table after being found by an older man."
1027_Les_Miserables/segment_0025.mp4,"Question:
After walking through a room filled with rows of deceased people, what does the man in the dark uniform with silver tassels on his shoulders do when he kneels beside a young boy?

A. He closes the boy's eyes and says a prayer.
B. He retrieves a small notebook from the boy's pocket.
C. He removes a medal from his own coat and pins it onto the boy's chest.
D. He places a red flower on the boy's lapel.
E. He checks the boy's pulse before standing up.

Correct Answer: C

Rationale:
Near the end of the clip, the man in the dark uniform is shown kneeling by a deceased child, unpinning a medal from his own uniform, and attaching it to the front of the child's clothing.","After walking through a room filled with rows of deceased people, what does the man in the dark uniform with silver tassels on his shoulders do when he kneels beside a young boy?",He closes the boy's eyes and says a prayer.,He retrieves a small notebook from the boy's pocket.,He removes a medal from his own coat and pins it onto the boy's chest.,He places a red flower on the boy's lapel.,He checks the boy's pulse before standing up.,C,"Near the end of the clip, the man in the dark uniform is shown kneeling by a deceased child, unpinning a medal from his own uniform, and attaching it to the front of the child's clothing."
1027_Les_Miserables/segment_0028.mp4,"Question:
What happens after the man in the dark uniform stands on the stone ledge overlooking the water?

A. He is pulled back to safety by several people on the bridge.
B. He climbs down a series of steps to reach the riverbank.
C. He jumps into the turbulent water below and is submerged by the current.
D. He dives into the river and begins swimming toward a nearby boat.
E. He throws an object into the water and watches it float away before walking back.

Correct Answer: C

Rationale:
The clip shows the man looking down from a high ledge, followed by a shot of him falling into the rushing water below a bridge, where he is seen being swept under by the current.",What happens after the man in the dark uniform stands on the stone ledge overlooking the water?,He is pulled back to safety by several people on the bridge.,He climbs down a series of steps to reach the riverbank.,He jumps into the turbulent water below and is submerged by the current.,He dives into the river and begins swimming toward a nearby boat.,He throws an object into the water and watches it float away before walking back.,C,"The clip shows the man looking down from a high ledge, followed by a shot of him falling into the rushing water below a bridge, where he is seen being swept under by the current."
1027_Les_Miserables/segment_0026.mp4,"Question:
After encountering a man scavenging in the dark sewer water, what does the mud-covered man do with the unconscious person he is transporting?

A. He leaves the person behind to hide from the man in the uniform.
B. He hands the person over to the scavenger in exchange for a way out.
C. He helps the scavenger search the other bodies floating in the water.
D. He lifts the person onto his shoulder and continues carrying them through the tunnels.
E. He uses a rope to pull the person up through a grate in the ceiling.

Correct Answer: D

Rationale:
Following the interaction with the scavenger, the mud-covered man is seen hoisting the unconscious individual onto his shoulder and walking through a series of dark, arched brick tunnels.","After encountering a man scavenging in the dark sewer water, what does the mud-covered man do with the unconscious person he is transporting?",He leaves the person behind to hide from the man in the uniform.,He hands the person over to the scavenger in exchange for a way out.,He helps the scavenger search the other bodies floating in the water.,He lifts the person onto his shoulder and continues carrying them through the tunnels.,He uses a rope to pull the person up through a grate in the ceiling.,D,"Following the interaction with the scavenger, the mud-covered man is seen hoisting the unconscious individual onto his shoulder and walking through a series of dark, arched brick tunnels."
1027_Les_Miserables/segment_0013.mp4,"Question:
After the scene transitions to 1832 Paris, what sequence of events is shown involving the children and the crowd in the street?

A. A group of soldiers arrests several children for climbing on the large elephant statue while the crowd watches in silence.
B. Children emerge from inside a large elephant statue, a young boy navigates through a crowd to jump onto a moving carriage, and men distribute papers to a restless group of people.
C. Wealthy citizens throw coins to children living near a large elephant statue while a man in a carriage gives a speech.
D. A young boy climbs to the top of the elephant statue to hang a flag while the crowd below begins to protest against the police.
E. Workers are seen dismantling a large elephant statue while a young boy steals bread from the back of a passing carriage.

Correct Answer: B

Rationale:
The clip clearly shows a young boy climbing out of the head of a large elephant statue followed by other children climbing down it, the same boy then running through a courtyard and jumping onto the back of a moving carriage, and finally, young men handing out yellow papers to a large, vocal crowd.","After the scene transitions to 1832 Paris, what sequence of events is shown involving the children and the crowd in the street?",A group of soldiers arrests several children for climbing on the large elephant statue while the crowd watches in silence.,"Children emerge from inside a large elephant statue, a young boy navigates through a crowd to jump onto a moving carriage, and men distribute papers to a restless group of people.",Wealthy citizens throw coins to children living near a large elephant statue while a man in a carriage gives a speech.,A young boy climbs to the top of the elephant statue to hang a flag while the crowd below begins to protest against the police.,Workers are seen dismantling a large elephant statue while a young boy steals bread from the back of a passing carriage.,B,"The clip clearly shows a young boy climbing out of the head of a large elephant statue followed by other children climbing down it, the same boy then running through a courtyard and jumping onto the back of a moving carriage, and finally, young men handing out yellow papers to a large, vocal crowd."
1027_Les_Miserables/segment_0022.mp4,"Question:
After the man in the blue and red uniform aims his pistol at the other man in the dark alleyway, what visible action does he take with the weapon?

A. He fires the pistol directly at the man's back.
B. He fires the pistol into a poster on a nearby wall.
C. He holsters the weapon and allows the man to walk away.
D. He fires the pistol into the air to signal for reinforcements.
E. He strikes the other man over the head with the barrel of the pistol.

Correct Answer: B

Rationale:
At approximately 0:32 in the clip, the man in the uniform pulls the trigger of his pistol, but the camera shows the bullet hitting and creating a hole in a poster on the wall instead of striking the other man. The other man is then shown to be unharmed as he turns around to look back.","After the man in the blue and red uniform aims his pistol at the other man in the dark alleyway, what visible action does he take with the weapon?",He fires the pistol directly at the man's back.,He fires the pistol into a poster on a nearby wall.,He holsters the weapon and allows the man to walk away.,He fires the pistol into the air to signal for reinforcements.,He strikes the other man over the head with the barrel of the pistol.,B,"At approximately 0:32 in the clip, the man in the uniform pulls the trigger of his pistol, but the camera shows the bullet hitting and creating a hole in a poster on the wall instead of striking the other man. The other man is then shown to be unharmed as he turns around to look back."
1027_Les_Miserables/segment_0008.mp4,"Question:
Which of the following sequences best describes the visible actions of the man with dark, curly hair throughout the clip?

A. He observes a uniformed man leaving, removes items from a chest, walks into a crowded hall, and approaches a sick woman's bed.
B. He greets a uniformed man, hides a small chest under floorboards, speaks to a crowd in a church, and assists a nurse in a hospital.
C. He fights with a uniformed man, destroys papers from a box, runs through a crowded market, and enters a child's bedroom.
D. He follows a uniformed man out of a room, locks a chest with a key, walks through a dark tunnel, and sits by a woman in a bed.
E. He watches a uniformed man arrive, counts gold coins from a chest, flees from a crowded room, and waits behind a curtain in a sickroom.

Correct Answer: A

Rationale:
The clip shows the man watching a uniformed official exit a room, then later retrieving papers or money from a chest, entering a large room filled with people, and finally entering a room where a nurse is tending to a sick woman in bed.","Which of the following sequences best describes the visible actions of the man with dark, curly hair throughout the clip?","He observes a uniformed man leaving, removes items from a chest, walks into a crowded hall, and approaches a sick woman's bed.","He greets a uniformed man, hides a small chest under floorboards, speaks to a crowd in a church, and assists a nurse in a hospital.","He fights with a uniformed man, destroys papers from a box, runs through a crowded market, and enters a child's bedroom.","He follows a uniformed man out of a room, locks a chest with a key, walks through a dark tunnel, and sits by a woman in a bed.","He watches a uniformed man arrive, counts gold coins from a chest, flees from a crowded room, and waits behind a curtain in a sickroom.",A,"The clip shows the man watching a uniformed official exit a room, then later retrieving papers or money from a chest, entering a large room filled with people, and finally entering a room where a nurse is tending to a sick woman in bed."
1027_Les_Miserables/segment_0016.mp4,"Question:
After a woman in a white dress places a letter into the scrollwork of a metal gate and leaves, what does the woman watching from the shadows do?

A. She alerts a group of men in top hats to the location of the letter.
B. She follows the woman in the white dress back towards the house.
C. She reaches into the gate's ironwork and retrieves the letter.
D. She pushes the letter through the bars so it falls onto the garden floor.
E. She opens the gate with a key and enters the garden to look for the woman.

Correct Answer: C

Rationale:
The clip shows a woman in a white gown tucking a small white envelope into the decorative metal bars of a gate and running away, after which a second woman, who had been hiding nearby, approaches the gate and takes the envelope.","After a woman in a white dress places a letter into the scrollwork of a metal gate and leaves, what does the woman watching from the shadows do?",She alerts a group of men in top hats to the location of the letter.,She follows the woman in the white dress back towards the house.,She reaches into the gate's ironwork and retrieves the letter.,She pushes the letter through the bars so it falls onto the garden floor.,She opens the gate with a key and enters the garden to look for the woman.,C,"The clip shows a woman in a white gown tucking a small white envelope into the decorative metal bars of a gate and running away, after which a second woman, who had been hiding nearby, approaches the gate and takes the envelope."
1027_Les_Miserables/segment_0007.mp4,"Question:
In the sequence of events shown, what occurs after the man in the top hat carries the distressed woman away?

A. The man is shown reading a letter to the woman in a large room.
B. The policeman is seen reading a letter outdoors and later stands across from the man in an indoor setting.
C. The woman escapes from the man and is found by the policeman in the snow.
D. The policeman and the man are seen boarding a ship together after reading a letter.
E. The man returns to the ruins and finds a letter left behind by the policeman.

Correct Answer: B

Rationale:
The clip progresses from the man carrying the woman off to a scene of the policeman reading a letter in the snow, followed by a final scene where the policeman and the man are facing each other in an indoor room.","In the sequence of events shown, what occurs after the man in the top hat carries the distressed woman away?",The man is shown reading a letter to the woman in a large room.,The policeman is seen reading a letter outdoors and later stands across from the man in an indoor setting.,The woman escapes from the man and is found by the policeman in the snow.,The policeman and the man are seen boarding a ship together after reading a letter.,The man returns to the ruins and finds a letter left behind by the policeman.,B,"The clip progresses from the man carrying the woman off to a scene of the policeman reading a letter in the snow, followed by a final scene where the policeman and the man are facing each other in an indoor room."
