file,raw_response,question,option_A,option_B,option_C,option_D,option_E,correct_answer,rationale
1005_Signs/segment_0015.mp4,"Question:
After the man returns to the house from the cornfield, what do he and his family observe and hear while gathered inside?

A. They watch a news report about a series of local robberies while hearing the sound of heavy rain hitting the roof.
B. They watch news reports of mysterious lights in the sky and then react to loud thumping and metallic clanging noises coming from the house's exterior.
C. They observe a weather broadcast about an approaching tornado while the wind chimes on the porch ring violently.
D. They watch a documentary about crop circles and hear the sound of dogs barking in the distance.
E. They view a live feed of a space shuttle launch while the house begins to shake from an earthquake.

Correct Answer: B

Rationale:
The clip shows the family watching a news broadcast that highlights ""the appearance of lights"" over various global cities. Immediately following this, the characters are seen listening and reacting to loud, rhythmic thumping sounds on the house and the clanging of wind chimes and bells on the porch.","After the man returns to the house from the cornfield, what do he and his family observe and hear while gathered inside?",They watch a news report about a series of local robberies while hearing the sound of heavy rain hitting the roof.,They watch news reports of mysterious lights in the sky and then react to loud thumping and metallic clanging noises coming from the house's exterior.,They observe a weather broadcast about an approaching tornado while the wind chimes on the porch ring violently.,They watch a documentary about crop circles and hear the sound of dogs barking in the distance.,They view a live feed of a space shuttle launch while the house begins to shake from an earthquake.,B,"The clip shows the family watching a news broadcast that highlights ""the appearance of lights"" over various global cities. Immediately following this, the characters are seen listening and reacting to loud, rhythmic thumping sounds on the house and the clanging of wind chimes and bells on the porch."
1005_Signs/segment_0018.mp4,"Question:
As noises of an attempted entry occur at various doors in the house, what sequence of actions do the characters perform?

A. They move from the attic to the living room and escape through a window.
B. They move from the main floor to the basement, where the men hold a door shut against an intruder.
C. They open the front door and then run to the upstairs bedrooms to hide.
D. They climb through a boarded-up window and run into the yard.
E. They move from the basement to the attic to confront the noise.

Correct Answer: B

Rationale: After hearing banging at the front door and seeing fingers poke underneath it, the family is shown running down stairs into a basement. The clip ends with the two men using their body weight to keep the basement door closed while an unseen entity pounds on it and reaches through a gap.","As noises of an attempted entry occur at various doors in the house, what sequence of actions do the characters perform?",They move from the attic to the living room and escape through a window.,"They move from the main floor to the basement, where the men hold a door shut against an intruder.",They open the front door and then run to the upstairs bedrooms to hide.,They climb through a boarded-up window and run into the yard.,They move from the basement to the attic to confront the noise.,B,"After hearing banging at the front door and seeing fingers poke underneath it, the family is shown running down stairs into a basement. The clip ends with the two men using their body weight to keep the basement door closed while an unseen entity pounds on it and reaches through a gap."
1005_Signs/segment_0010.mp4,"Question:
After walking through the house, what does the man find the two children doing in their bedroom?

A. They are sleeping in their beds with several stuffed animals.
B. They are playing a board game while wearing matching pajamas.
C. They are wearing tin-foil hats while looking at a book about extraterrestrials.
D. They are hiding under the covers and listening to a battery-powered radio.
E. They are drawing pictures of aliens on large sheets of paper on the floor.

Correct Answer: C

Rationale:
The clip shows the man entering a bedroom where a boy and a girl are sitting on a bed wearing pointed hats made of aluminum foil while reading a book titled ""Evidence of the Extraterrestrial."" One page shown clearly contains a hand-drawn illustration of an alien figure.","After walking through the house, what does the man find the two children doing in their bedroom?",They are sleeping in their beds with several stuffed animals.,They are playing a board game while wearing matching pajamas.,They are wearing tin-foil hats while looking at a book about extraterrestrials.,They are hiding under the covers and listening to a battery-powered radio.,They are drawing pictures of aliens on large sheets of paper on the floor.,C,"The clip shows the man entering a bedroom where a boy and a girl are sitting on a bed wearing pointed hats made of aluminum foil while reading a book titled ""Evidence of the Extraterrestrial."" One page shown clearly contains a hand-drawn illustration of an alien figure."
1005_Signs/segment_0006.mp4,"Question:
After arriving home in their station wagon, what do the family members do when the hand-held monitor begins emitting clicking and static sounds?

A. They immediately run into the house to escape the noise.
B. They attempt to dismantle the device to see why it is malfunctioning.
C. They stay in the car and wait for the sound to stop before exiting.
D. They exit the vehicle and hold the device up toward the roof and the sky.
E. They throw the device out of the car window into the surrounding field.

Correct Answer: D

Rationale:
The clip shows the family sitting in the car listening to the noises on the monitor before exiting the vehicle. Once outside, the two men take turns holding the device as high as possible above the car's roof to receive the signal.","After arriving home in their station wagon, what do the family members do when the hand-held monitor begins emitting clicking and static sounds?",They immediately run into the house to escape the noise.,They attempt to dismantle the device to see why it is malfunctioning.,They stay in the car and wait for the sound to stop before exiting.,They exit the vehicle and hold the device up toward the roof and the sky.,They throw the device out of the car window into the surrounding field.,D,"The clip shows the family sitting in the car listening to the noises on the monitor before exiting the vehicle. Once outside, the two men take turns holding the device as high as possible above the car's roof to receive the signal."
1005_Signs/segment_0012.mp4,"Question:
In the home video footage shown on the television near the end of the clip, what figure is seen walking across a driveway area?

A. A news reporter gesturing toward a house
B. A child running toward a group of friends
C. A person wearing a birthday party hat
D. A green, humanoid figure
E. A man in a flannel shirt with a large bloodstain

Correct Answer: D

Rationale:
As the man watches the news broadcast of a children's birthday party, the home video footage captures a green, humanoid creature emerging from behind bushes and walking across a paved driveway. This visual reveal is the climactic moment that causes the man watching the television to react with shock.","In the home video footage shown on the television near the end of the clip, what figure is seen walking across a driveway area?",A news reporter gesturing toward a house,A child running toward a group of friends,A person wearing a birthday party hat,"A green, humanoid figure",A man in a flannel shirt with a large bloodstain,D,"As the man watches the news broadcast of a children's birthday party, the home video footage captures a green, humanoid creature emerging from behind bushes and walking across a paved driveway. This visual reveal is the climactic moment that causes the man watching the television to react with shock."
1005_Signs/segment_0003.mp4,"Question:
What sequence of events occurs in the clip after a figure is seen on the roof?

A. The men hide in the cornfield to surprise the figure, and then they report the incident to the police the next day.
B. One man chases the figure while the other calls the police, who arrive and search the house during the day.
C. Two men chase the figure around the house at night, and a police officer is shown at the house the next morning.
D. The figure is captured by the two men in the backyard, and they are later interviewed by a police officer in the kitchen.
E. The men watch the figure from the porch until it leaves, and then they meet with a police officer the following morning.

Correct Answer: C

Rationale:
The clip shows one man waking another to go outside, both men running around the exterior of the house in pursuit of the figure, and a subsequent daytime scene where a police car is parked outside and an officer is talking to a child inside.",What sequence of events occurs in the clip after a figure is seen on the roof?,"The men hide in the cornfield to surprise the figure, and then they report the incident to the police the next day.","One man chases the figure while the other calls the police, who arrive and search the house during the day.","Two men chase the figure around the house at night, and a police officer is shown at the house the next morning.","The figure is captured by the two men in the backyard, and they are later interviewed by a police officer in the kitchen.","The men watch the figure from the porch until it leaves, and then they meet with a police officer the following morning.",C,"The clip shows one man waking another to go outside, both men running around the exterior of the house in pursuit of the figure, and a subsequent daytime scene where a police car is parked outside and an officer is talking to a child inside."
1005_Signs/segment_0020.mp4,"Question:
After the boy's hand goes limp in the man's arms and the cellar goes dark, what scene is shown next?

A. The man is shown walking through a cornfield at sunrise.
B. The scene transitions to a road at night with emergency vehicles and a truck crashed into a tree.
C. The family is shown eating breakfast in a brightly lit kitchen.
D. A large spacecraft is shown hovering over a city.
E. The man is shown standing in a church giving a sermon.

Correct Answer: B

Rationale:
At approximately 01:09, following the boy's hand relaxing and the cellar light going out, the clip cuts to a nighttime outdoor scene showing flashing lights from multiple emergency vehicles surrounding a pickup truck that has crashed into a tree.","After the boy's hand goes limp in the man's arms and the cellar goes dark, what scene is shown next?",The man is shown walking through a cornfield at sunrise.,The scene transitions to a road at night with emergency vehicles and a truck crashed into a tree.,The family is shown eating breakfast in a brightly lit kitchen.,A large spacecraft is shown hovering over a city.,The man is shown standing in a church giving a sermon.,B,"At approximately 01:09, following the boy's hand relaxing and the cellar light going out, the clip cuts to a nighttime outdoor scene showing flashing lights from multiple emergency vehicles surrounding a pickup truck that has crashed into a tree."
1005_Signs/segment_0024.mp4,"Question:
After the camera pans across a room showing a snow-covered field through the windows, what visible action does Graham perform?

A. He puts on a heavy winter coat and boots to go outside.
B. He starts removing the wooden boards from the window.
C. He puts on a clerical collar and a black suit jacket.
D. He sits on the bed and looks through old photographs.
E. He packs a suitcase and prepares to leave the house.

Correct Answer: C

Rationale: Following the transition showing the snow-covered field, Graham enters the room and is clearly seen putting on a white clerical collar followed by a black suit jacket.","After the camera pans across a room showing a snow-covered field through the windows, what visible action does Graham perform?",He puts on a heavy winter coat and boots to go outside.,He starts removing the wooden boards from the window.,He puts on a clerical collar and a black suit jacket.,He sits on the bed and looks through old photographs.,He packs a suitcase and prepares to leave the house.,C,"Following the transition showing the snow-covered field, Graham enters the room and is clearly seen putting on a white clerical collar followed by a black suit jacket."
1005_Signs/segment_0002.mp4,"Question:
After running through the cornfield to reach a playground, what do the man and the police officer find?

A. The two children playing hide-and-seek in the corn.
B. A large wooden structure that has collapsed on top of a dog.
C. A dead dog with a wooden stake protruding from its body.
D. A group of neighbors gathered around a sick animal.
E. An empty playground where a dog is barking at the cornfield.

Correct Answer: C

Rationale:
The clip shows the man and officer running to the playground area where they find a young boy sitting next to a motionless dog that has a wooden stake stuck in its side with blood visible around the wound.","After running through the cornfield to reach a playground, what do the man and the police officer find?",The two children playing hide-and-seek in the corn.,A large wooden structure that has collapsed on top of a dog.,A dead dog with a wooden stake protruding from its body.,A group of neighbors gathered around a sick animal.,An empty playground where a dog is barking at the cornfield.,C,The clip shows the man and officer running to the playground area where they find a young boy sitting next to a motionless dog that has a wooden stake stuck in its side with blood visible around the wound.
1005_Signs/segment_0023.mp4,"Question:
What visible effect does the spilled liquid from the glasses have on the creature during the confrontation in the house?

A. It causes the creature's skin to glow with a bright light.
B. It appears to burn and wound the creature's skin upon contact.
C. It makes the creature's body become temporarily transparent.
D. It causes the creature to grow larger and become more aggressive.
E. It has no visible effect, and the creature ignores it.

Correct Answer: B

Rationale:
During the sequence where the man strikes the creature and the glasses of water, the liquid is shown splashing onto the creature's skin, resulting in visible wounds and the creature reacting as if in pain from being burned.",What visible effect does the spilled liquid from the glasses have on the creature during the confrontation in the house?,It causes the creature's skin to glow with a bright light.,It appears to burn and wound the creature's skin upon contact.,It makes the creature's body become temporarily transparent.,It causes the creature to grow larger and become more aggressive.,"It has no visible effect, and the creature ignores it.",B,"During the sequence where the man strikes the creature and the glasses of water, the liquid is shown splashing onto the creature's skin, resulting in visible wounds and the creature reacting as if in pain from being burned."
1005_Signs/segment_0013.mp4,"Question:
After picking up a large knife from the kitchen counter, what does the man do with it?

A. He uses the knife's handle to tap repeatedly on the pantry door.
B. He slides the blade under the gap at the bottom of the pantry door.
C. He uses the knife to pry the hinges off the side of the door.
D. He stabs the knife through the middle of the wooden door.
E. He uses the tip of the knife to attempt to pick the door's lock.

Correct Answer: B

Rationale:
At approximately 1:42 in the clip, the man is shown kneeling on the floor and sliding the flat blade of the knife through the narrow opening between the bottom of the pantry door and the floor.","After picking up a large knife from the kitchen counter, what does the man do with it?",He uses the knife's handle to tap repeatedly on the pantry door.,He slides the blade under the gap at the bottom of the pantry door.,He uses the knife to pry the hinges off the side of the door.,He stabs the knife through the middle of the wooden door.,He uses the tip of the knife to attempt to pick the door's lock.,B,"At approximately 1:42 in the clip, the man is shown kneeling on the floor and sliding the flat blade of the knife through the narrow opening between the bottom of the pantry door and the floor."
1005_Signs/segment_0022.mp4,"Question:
After the man positions the television in the room, what do the characters see revealed in its reflection and then in the room itself?

A. A news report about an emergency broadcast.
B. A dark figure standing by a window and holding a boy.
C. A man in a uniform standing behind the couch.
D. The little girl running toward the staircase.
E. An empty room with light coming through the boards.

Correct Answer: B

Rationale:
As the man positions the television, the reflection on the screen shows a silhouette of a figure holding a child (00:25), which the men then turn to see directly standing in the room (00:35). Subsequent shots show the figure clearly holding a young boy in its arms (00:42).","After the man positions the television in the room, what do the characters see revealed in its reflection and then in the room itself?",A news report about an emergency broadcast.,A dark figure standing by a window and holding a boy.,A man in a uniform standing behind the couch.,The little girl running toward the staircase.,An empty room with light coming through the boards.,B,"As the man positions the television, the reflection on the screen shows a silhouette of a figure holding a child (00:25), which the men then turn to see directly standing in the room (00:35). Subsequent shots show the figure clearly holding a young boy in its arms (00:42)."
1005_Signs/segment_0001.mp4,"Question:
As the camera moves to a high aerial view above the cornfield, what is revealed regarding the flattened corn?

A. A single straight path cutting through the entire field.
B. A series of small, scattered patches of crushed stalks with no clear arrangement.
C. A large, intricate geometric design consisting of multiple circular shapes.
D. A large rectangular area where all the corn has been completely removed.
E. A spiral pattern that leads directly to the front door of the house.

Correct Answer: C

Rationale: Starting at the 0:20 mark, the camera pulls back into an aerial shot, revealing that the flattened corn stalks form a massive and complex geometric pattern made of several connected circles.","As the camera moves to a high aerial view above the cornfield, what is revealed regarding the flattened corn?",A single straight path cutting through the entire field.,"A series of small, scattered patches of crushed stalks with no clear arrangement.","A large, intricate geometric design consisting of multiple circular shapes.",A large rectangular area where all the corn has been completely removed.,A spiral pattern that leads directly to the front door of the house.,C,"Starting at the 0:20 mark, the camera pulls back into an aerial shot, revealing that the flattened corn stalks form a massive and complex geometric pattern made of several connected circles."
1005_Signs/segment_0016.mp4,"Question:
What sequence of events describes the progression of the family's actions during the dinner and its immediate aftermath?

A. They clear and wash the dishes in the messy kitchen before sitting down to watch a television program.
B. They share a meal where they break down crying and embrace in a group hug, then respond to a noise from a baby monitor by boarding up an entrance.
C. The man in the blue shirt leaves the table to check on the children in their bedrooms after hearing a loud noise in the hallway.
D. The family watches a news report on a small television in a closet and then prepares to flee the house.
E. The younger man argues with the children at the dinner table, causing the father to send everyone to their rooms.

Correct Answer: B

Rationale: The clip shows the family members crying and sharing a group hug at the dining table. Following this, they are alerted by static from a baby monitor, and a man is subsequently shown hammering wooden boards over a doorway.",What sequence of events describes the progression of the family's actions during the dinner and its immediate aftermath?,They clear and wash the dishes in the messy kitchen before sitting down to watch a television program.,"They share a meal where they break down crying and embrace in a group hug, then respond to a noise from a baby monitor by boarding up an entrance.",The man in the blue shirt leaves the table to check on the children in their bedrooms after hearing a loud noise in the hallway.,The family watches a news report on a small television in a closet and then prepares to flee the house.,"The younger man argues with the children at the dinner table, causing the father to send everyone to their rooms.",B,"The clip shows the family members crying and sharing a group hug at the dining table. Following this, they are alerted by static from a baby monitor, and a man is subsequently shown hammering wooden boards over a doorway."
1005_Signs/segment_0011.mp4,"Question:
After arriving at the house with the ""R. Reddy"" mailbox, what does the man do?

A. He enters the house through the front door and begins to investigate a messy office.
B. He knocks on a door, walks along the porch, and peers through a window into a room with an overturned chair and scattered papers.
C. He sits on a bench on the porch and waits for the veterinarian to return.
D. He looks through a telescope positioned on the porch toward the clouds in the sky.
E. He meets another man at the door and they both go inside to look at a book about extraterrestrials.

Correct Answer: B

Rationale:
At 01:23, the man knocks on a door marked ""Office Entrance"". When no one answers, he walks along the porch and looks through a window at 01:45, where a room with a knocked-over chair and papers on the floor is clearly visible.","After arriving at the house with the ""R. Reddy"" mailbox, what does the man do?",He enters the house through the front door and begins to investigate a messy office.,"He knocks on a door, walks along the porch, and peers through a window into a room with an overturned chair and scattered papers.",He sits on a bench on the porch and waits for the veterinarian to return.,He looks through a telescope positioned on the porch toward the clouds in the sky.,He meets another man at the door and they both go inside to look at a book about extraterrestrials.,B,"At 01:23, the man knocks on a door marked ""Office Entrance"". When no one answers, he walks along the porch and looks through a window at 01:45, where a room with a knocked-over chair and papers on the floor is clearly visible."
3009_BATTLE_LOS_ANGELES/segment_0004.mp4,"Question:
What is the primary progression of the soldiers' movement and environment shown in the clip?

A. They travel by helicopter from a desert base to a snowy mountain range.
B. They transition from patrolling a quiet suburb to defending an urban airfield.
C. They advance from an airbase into a city and then through a smoke-filled residential neighborhood.
D. They board armored vehicles at a base and drive into a heavily forested area.
E. They move from a crowded subway station to an open-air stadium.

Correct Answer: C

Rationale:
The clip begins with soldiers at an airbase where helicopters are taking off and explosions are visible. It then transitions to the soldiers moving through chaotic city streets with civilians and finally shows them cautiously patrolling a residential area obscured by thick white smoke.",What is the primary progression of the soldiers' movement and environment shown in the clip?,They travel by helicopter from a desert base to a snowy mountain range.,They transition from patrolling a quiet suburb to defending an urban airfield.,They advance from an airbase into a city and then through a smoke-filled residential neighborhood.,They board armored vehicles at a base and drive into a heavily forested area.,They move from a crowded subway station to an open-air stadium.,C,The clip begins with soldiers at an airbase where helicopters are taking off and explosions are visible. It then transitions to the soldiers moving through chaotic city streets with civilians and finally shows them cautiously patrolling a residential area obscured by thick white smoke.
3009_BATTLE_LOS_ANGELES/segment_0021.mp4,"Question:
After a Marine fires a shoulder-mounted launcher, what is the visible result for the large alien craft hovering over the city?

A. The craft deploys a defensive shield that reflects the missile back toward the Marines.
B. The missile strike causes the craft to suffer multiple internal explosions and crash to the ground.
C. The craft absorbs the impact without damage and begins to move away from the battle zone.
D. The craft releases several smaller drones that intercept and destroy the missile mid-air.
E. The craft lands intentionally to deploy a new wave of ground forces against the military personnel.

Correct Answer: B

Rationale:
At approximately 1:18, a Marine is shown firing a shoulder-mounted missile launcher; the missile is then seen hitting the large hovering craft, causing it to erupt in flames and fall to the ground in a series of explosions.","After a Marine fires a shoulder-mounted launcher, what is the visible result for the large alien craft hovering over the city?",The craft deploys a defensive shield that reflects the missile back toward the Marines.,The missile strike causes the craft to suffer multiple internal explosions and crash to the ground.,The craft absorbs the impact without damage and begins to move away from the battle zone.,The craft releases several smaller drones that intercept and destroy the missile mid-air.,The craft lands intentionally to deploy a new wave of ground forces against the military personnel.,B,"At approximately 1:18, a Marine is shown firing a shoulder-mounted missile launcher; the missile is then seen hitting the large hovering craft, causing it to erupt in flames and fall to the ground in a series of explosions."
3009_BATTLE_LOS_ANGELES/segment_0000.mp4,"Question:
During the meeting in the military office, what action does the officer behind the desk perform with the documents?

A. He stamps several pages with a large red seal before filing them away.
B. He hands a pen to the seated man and waits for him to sign.
C. He signs a document and then pushes the folder across the desk to the seated man.
D. He tears up the paperwork and drops it into a wastebasket.
E. He places the documents into a manila envelope and seals it with tape.

Correct Answer: C

Rationale:
At approximately 0:41 in the video, the officer behind the desk is seen signing a line on a document. Immediately after, he closes the folder and pushes it across the desk toward the other man seated across from him.","During the meeting in the military office, what action does the officer behind the desk perform with the documents?",He stamps several pages with a large red seal before filing them away.,He hands a pen to the seated man and waits for him to sign.,He signs a document and then pushes the folder across the desk to the seated man.,He tears up the paperwork and drops it into a wastebasket.,He places the documents into a manila envelope and seals it with tape.,C,"At approximately 0:41 in the video, the officer behind the desk is seen signing a line on a document. Immediately after, he closes the folder and pushes it across the desk toward the other man seated across from him."
3009_BATTLE_LOS_ANGELES/segment_0015.mp4,"Question:
After a countdown to a scheduled military strike ends without an explosion, what scene do the soldiers encounter when they reach the Santa Monica Airport Forward Operating Base (F.O.B.)?

A. A group of tanks preparing for a counter-attack
B. A clean and secure facility with medical staff waiting
C. Widespread destruction with fires and wreckage across the airfield
D. A successful evacuation in progress with multiple planes taking off
E. An empty field with no signs of military presence or combat

Correct Answer: C

Rationale:
After the soldiers finish counting down and realize the expected bombs did not drop, they move to the Santa Monica Airport F.O.B., which is shown in several wide shots to be heavily damaged, covered in smoke, and filled with burning wreckage.","After a countdown to a scheduled military strike ends without an explosion, what scene do the soldiers encounter when they reach the Santa Monica Airport Forward Operating Base (F.O.B.)?",A group of tanks preparing for a counter-attack,A clean and secure facility with medical staff waiting,Widespread destruction with fires and wreckage across the airfield,A successful evacuation in progress with multiple planes taking off,An empty field with no signs of military presence or combat,C,"After the soldiers finish counting down and realize the expected bombs did not drop, they move to the Santa Monica Airport F.O.B., which is shown in several wide shots to be heavily damaged, covered in smoke, and filled with burning wreckage."
3009_BATTLE_LOS_ANGELES/segment_0018.mp4,"Question:
After taking off and flying over the burning city, what happens to the helicopter carrying the soldiers and civilians?

A. It successfully reaches a naval ship waiting off the coast.
B. It lands back at the airport to pick up more stranded survivors.
C. It encounters a fleet of friendly aircraft and joins their formation.
D. It is struck or malfunctions, causing it to shake violently and lose control.
E. It enters a cloud of smoke and safely hides from enemy detection.

Correct Answer: D

Rationale:
At approximately 1:48, an alarm sounds and sparks fly in the cockpit, followed by the helicopter shaking violently and spinning as the passengers are tossed around inside.","After taking off and flying over the burning city, what happens to the helicopter carrying the soldiers and civilians?",It successfully reaches a naval ship waiting off the coast.,It lands back at the airport to pick up more stranded survivors.,It encounters a fleet of friendly aircraft and joins their formation.,"It is struck or malfunctions, causing it to shake violently and lose control.",It enters a cloud of smoke and safely hides from enemy detection.,D,"At approximately 1:48, an alarm sounds and sparks fly in the cockpit, followed by the helicopter shaking violently and spinning as the passengers are tossed around inside."
3009_BATTLE_LOS_ANGELES/segment_0009.mp4,"Question:
After bringing an alien body into a room, what action do the soldiers and a civilian woman take to find its weak point?

A. They use an electronic device to scan for heat signatures within the body.
B. They remove its armor plating to see if its skin is vulnerable to bullets.
C. They dissect its chest cavity, and a soldier repeatedly stabs a pulsing internal organ with a knife.
D. They inject various chemicals into its bloodstream to see which one is lethal.
E. They use a high-powered laser to cut through its metallic outer shell.

Correct Answer: C

Rationale:
Throughout the middle and end of the clip, the soldiers and a civilian woman are shown gathered around the alien body, cutting into its chest with a knife. They eventually locate a pulsing organ, which a soldier then stabs multiple times.","After bringing an alien body into a room, what action do the soldiers and a civilian woman take to find its weak point?",They use an electronic device to scan for heat signatures within the body.,They remove its armor plating to see if its skin is vulnerable to bullets.,"They dissect its chest cavity, and a soldier repeatedly stabs a pulsing internal organ with a knife.",They inject various chemicals into its bloodstream to see which one is lethal.,They use a high-powered laser to cut through its metallic outer shell.,C,"Throughout the middle and end of the clip, the soldiers and a civilian woman are shown gathered around the alien body, cutting into its chest with a knife. They eventually locate a pulsing organ, which a soldier then stabs multiple times."
3009_BATTLE_LOS_ANGELES/segment_0003.mp4,"Question:
Which sequence of events best describes the progression of the Marines' mission in the clip?

A. They engage in a beach landing to secure a perimeter against incoming fire.
B. They board helicopters, fly across a city under heavy attack with numerous fires and explosions, and land at a forward operating base at an airport.
C. They are evacuated from a crumbling city as the last remaining survivors of their unit.
D. They conduct a training mission over a simulated combat zone before returning to their home base.
E. They fly in transport planes to a distant location to set up a new command center in an untouched hangar.

Correct Answer: B

Rationale:
The clip depicts Marines boarding helicopters at a base, flying over a city filled with smoke and explosions, and then landing at a location identified as ""SANTA MONICA AIRPORT F.O.B. (FORWARD OPERATING BASE).""",Which sequence of events best describes the progression of the Marines' mission in the clip?,They engage in a beach landing to secure a perimeter against incoming fire.,"They board helicopters, fly across a city under heavy attack with numerous fires and explosions, and land at a forward operating base at an airport.",They are evacuated from a crumbling city as the last remaining survivors of their unit.,They conduct a training mission over a simulated combat zone before returning to their home base.,They fly in transport planes to a distant location to set up a new command center in an untouched hangar.,B,"The clip depicts Marines boarding helicopters at a base, flying over a city filled with smoke and explosions, and then landing at a location identified as ""SANTA MONICA AIRPORT F.O.B. (FORWARD OPERATING BASE)."""
3009_BATTLE_LOS_ANGELES/segment_0020.mp4,"Question:
After escaping an underground tunnel and surfacing in a destroyed city, how do the soldiers mark the large alien machine for an attack?

A. They fire a flare directly at the machine's chest.
B. They throw a smoke grenade at the base of the machine.
C. They use a specialized device to point a red laser at the machine.
D. They use a radio to give the machine's GPS coordinates to a pilot.
E. They spray paint a large ""X"" on a nearby wall to indicate the target's location.

Correct Answer: C

Rationale:
At the end of the clip, soldiers are seen taking cover in the rubble and using a specialized electronic device to project a visible red laser onto the large alien machine to ""paint"" the target.","After escaping an underground tunnel and surfacing in a destroyed city, how do the soldiers mark the large alien machine for an attack?",They fire a flare directly at the machine's chest.,They throw a smoke grenade at the base of the machine.,They use a specialized device to point a red laser at the machine.,They use a radio to give the machine's GPS coordinates to a pilot.,"They spray paint a large ""X"" on a nearby wall to indicate the target's location.",C,"At the end of the clip, soldiers are seen taking cover in the rubble and using a specialized electronic device to project a visible red laser onto the large alien machine to ""paint"" the target."
3009_BATTLE_LOS_ANGELES/segment_0019.mp4,"Question:
Which of the following best describes the main progression of the soldiers' actions in the video clip?

A. They board a helicopter to evacuate a group of civilians from a dark tunnel.
B. They fast-rope from a helicopter into a dark city and move through fire-lit ruins and tunnels.
C. They engage in a heavy firefight with enemies while defending a bridge.
D. They crash-land a helicopter in a watery tunnel and must find their way out.
E. They deliver a letter to a woman in a vehicle and then fly away to safety.

Correct Answer: B

Rationale:
The video shows the soldiers fast-roping down from a helicopter into a dark, fire-filled urban environment. Following this, the clip tracks the squad as they move on foot through war-torn areas under a bridge and into a dark, watery industrial tunnel.",Which of the following best describes the main progression of the soldiers' actions in the video clip?,They board a helicopter to evacuate a group of civilians from a dark tunnel.,They fast-rope from a helicopter into a dark city and move through fire-lit ruins and tunnels.,They engage in a heavy firefight with enemies while defending a bridge.,They crash-land a helicopter in a watery tunnel and must find their way out.,They deliver a letter to a woman in a vehicle and then fly away to safety.,B,"The video shows the soldiers fast-roping down from a helicopter into a dark, fire-filled urban environment. Following this, the clip tracks the squad as they move on foot through war-torn areas under a bridge and into a dark, watery industrial tunnel."
3009_BATTLE_LOS_ANGELES/segment_0002.mp4,"Question:
Following a briefing regarding mysterious objects falling from space, what sequence of events occurs as the Marines prepare for combat?

A. They conduct a formal ceremony to promote new squad leaders before heading to the barracks.
B. They watch news reports of a meteor shower and then return to their regular training drills.
C. They quickly gather their gear, view chaotic news footage, and board military aircraft for deployment.
D. They observe the objects landing from a control tower and then coordinate a naval response.
E. They are instructed to stay on base and fortify their positions against an imminent ground attack.

Correct Answer: C

Rationale:
After the briefing where an officer explains the objects are mechanical, the Marines are shown gearing up, watching news of the events, and finally running to board V-22 Osprey aircraft at an air station.","Following a briefing regarding mysterious objects falling from space, what sequence of events occurs as the Marines prepare for combat?",They conduct a formal ceremony to promote new squad leaders before heading to the barracks.,They watch news reports of a meteor shower and then return to their regular training drills.,"They quickly gather their gear, view chaotic news footage, and board military aircraft for deployment.",They observe the objects landing from a control tower and then coordinate a naval response.,They are instructed to stay on base and fortify their positions against an imminent ground attack.,C,"After the briefing where an officer explains the objects are mechanical, the Marines are shown gearing up, watching news of the events, and finally running to board V-22 Osprey aircraft at an air station."
3009_BATTLE_LOS_ANGELES/segment_0013.mp4,"Question:
After a soldier yells while sitting inside a bus and a large explosion occurs on the freeway, what does another soldier do in the aftermath?

A. He retreats from the area as more alien machines arrive.
B. He walks through the wreckage and looks inside the burnt-out bus at charred remains.
C. He finds a wounded alien machine and destroys it with his rifle.
D. He searches the nearby cars for survivors and finds a civilian woman.
E. He uses a radio to report the destruction of the enemy forces.

Correct Answer: B

Rationale:
After the bus explodes, the video shows a soldier emerging from the dust, walking toward the flaming wreckage of the bus, and looking inside to see charred remains.","After a soldier yells while sitting inside a bus and a large explosion occurs on the freeway, what does another soldier do in the aftermath?",He retreats from the area as more alien machines arrive.,He walks through the wreckage and looks inside the burnt-out bus at charred remains.,He finds a wounded alien machine and destroys it with his rifle.,He searches the nearby cars for survivors and finds a civilian woman.,He uses a radio to report the destruction of the enemy forces.,B,"After the bus explodes, the video shows a soldier emerging from the dust, walking toward the flaming wreckage of the bus, and looking inside to see charred remains."
3009_BATTLE_LOS_ANGELES/segment_0022.mp4,"Question:
After disembarking from the helicopter and drinking water at the temporary operating base, what activity do the soldiers perform inside the tent?

A. They receive medical treatment for their wounds from a field doctor.
B. They begin reloading their ammunition magazines and gathering grenades.
C. They sit down at tables to eat a prepared breakfast.
D. They lay down on cots to rest after the battle.
E. They gather around a map to receive a briefing from a commanding officer.

Correct Answer: B

Rationale:
From approximately 0:52 to the end of the clip, the soldiers are shown focused on their gear, specifically picking up loose ammunition to refill their magazines and grabbing grenades from a table.","After disembarking from the helicopter and drinking water at the temporary operating base, what activity do the soldiers perform inside the tent?",They receive medical treatment for their wounds from a field doctor.,They begin reloading their ammunition magazines and gathering grenades.,They sit down at tables to eat a prepared breakfast.,They lay down on cots to rest after the battle.,They gather around a map to receive a briefing from a commanding officer.,B,"From approximately 0:52 to the end of the clip, the soldiers are shown focused on their gear, specifically picking up loose ammunition to refill their magazines and grabbing grenades from a table."
